"symbol","code","name","date"
"sz002840","002840","华统股份","20250324" 
"sz002841","002841","视源股份","20250324" 
"sz002842","002842","翔鹭钨业","20250324" 
"sz002843","002843","泰嘉股份","20250324" 
"sz002845","002845","同兴达","20250324"   
"sz002846","002846","英联股份","20250324" 
"sz002847","002847","盐津铺子","20250324" 
"sz002848","002848","高斯贝尔","20250324" 
"sz002849","002849","威星智能","20250324" 
"sz002850","002850","科达利","20250324"   
"sz002851","002851","麦格米特","20250324" 
"sz002852","002852","道道全","20250324"   
"sz002853","002853","皮阿诺","20250324"   
"sz002855","002855","捷荣技术","20250324" 
"sz002856","002856","美芝股份","20250324" 
"sz002857","002857","三晖电气","20250324" 
"sz002858","002858","力盛体育","20250324" 
"sz002859","002859","洁美科技","20250324" 
"sz002860","002860","星帅尔","20250324"   
"sz002861","002861","瀛通通讯","20250324" 
"sz002862","002862","实丰文化","20250324" 
"sz002863","002863","今飞凯达","20250324" 
"sz002864","002864","盘龙药业","20250324" 
"sz002865","002865","钧达股份","20250324" 
"sz002866","002866","传艺科技","20250324" 
"sz002867","002867","周大生","20250324"   
"sz002868","002868","绿康生化","20250324" 
"sz002869","002869","金溢科技","20250324" 
"sz002870","002870","香山股份","20250324" 
"sz002871","002871","伟隆股份","20250324" 
"sz002872","002872","ST天圣","20250324"   
"sz002873","002873","新天药业","20250324" 
"sz002875","002875","安奈儿","20250324"   
"sz002876","002876","三利谱","20250324"   
"sz002877","002877","智能自控","20250324" 
"sz002878","002878","元隆雅图","20250324" 
"sz002879","002879","长缆科技","20250324" 
"sz002880","002880","卫光生物","20250324" 
"sz002881","002881","美格智能","20250324" 
"sz002882","002882","金龙羽","20250324"   
"sz002883","002883","中设股份","20250324" 
"sz002884","002884","凌霄泵业","20250324" 
"sz002885","002885","京泉华","20250324"   
"sz002886","002886","沃特股份","20250324" 
"sz002887","002887","绿茵生态","20250324" 
"sz002888","002888","惠威科技","20250324" 
"sz002889","002889","东方嘉盛","20250324" 
"sz002890","002890","弘宇股份","20250324" 
"sz002891","002891","中宠股份","20250324" 
"sz002892","002892","科力尔","20250324"   
"sz002893","002893","京能热力","20250324" 
"sz002895","002895","川恒股份","20250324" 
"sz002896","002896","中大力德","20250324" 
"sz002897","002897","意华股份","20250324" 
"sz002898","002898","赛隆药业","20250324" 
"sz002899","002899","英派斯","20250324"   
"sz002900","002900","哈三联","20250324"   
"sz002901","002901","大博医疗","20250324" 
"sz002902","002902","铭普光磁","20250324" 
"sz002903","002903","宇环数控","20250324" 
"sz002905","002905","金逸影视","20250324" 
"sz002906","002906","华阳集团","20250324" 
"sz002907","002907","华森制药","20250324" 
"sz002908","002908","德生科技","20250324" 
"sz002909","002909","集泰股份","20250324" 
"sz002910","002910","庄园牧场","20250324" 
"sz002911","002911","佛燃能源","20250324" 
"sz002912","002912","中新赛克","20250324" 
"sz002913","002913","奥士康","20250324"   
"sz002915","002915","中欣氟材","20250324" 
"sz002916","002916","深南电路","20250324" 
"sz002917","002917","金奥博","20250324"   
"sz002918","002918","蒙娜丽莎","20250324" 
"sz002919","002919","名臣健康","20250324" 
"sz002920","002920","德赛西威","20250324" 
"sz002921","002921","联诚精密","20250324" 
"sz002922","002922","伊戈尔","20250324"   
"sz002923","002923","润都股份","20250324" 
"sz002925","002925","盈趣科技","20250324" 
"sz002926","002926","华西证券","20250324" 
"sz002927","002927","泰永长征","20250324" 
"sz002928","002928","华夏航空","20250324" 
"sz002929","002929","润建股份","20250324" 
"sz002930","002930","宏川智慧","20250324" 
"sz002931","002931","锋龙股份","20250324" 
"sz002932","002932","明德生物","20250324" 
"sz002933","002933","新兴装备","20250324" 
"sz002935","002935","天奥电子","20250324" 
"sz002936","002936","郑州银行","20250324" 
"sz002937","002937","兴瑞科技","20250324" 
"sz002938","002938","鹏鼎控股","20250324" 
"sz002939","002939","长城证券","20250324" 
"sz002940","002940","昂利康","20250324"   
"sz002941","002941","新疆交建","20250324" 
"sz002942","002942","新农股份","20250324" 
"sz002943","002943","宇晶股份","20250324" 
"sz002945","002945","华林证券","20250324" 
"sz002946","002946","新乳业","20250324"   
"sz002947","002947","恒铭达","20250324"   
"sz002948","002948","青岛银行","20250324" 
"sz002949","002949","华阳国际","20250324" 
"sz002950","002950","奥美医疗","20250324" 
"sz002951","002951","*ST金时","20250324"  
"sz002952","002952","亚世光电","20250324" 
"sz002953","002953","日丰股份","20250324" 
"sz002955","002955","鸿合科技","20250324" 
"sz002956","002956","西麦食品","20250324" 
"sz002957","002957","科瑞技术","20250324" 
"sz002958","002958","青农商行","20250324" 
"sz002959","002959","小熊电器","20250324" 
"sz002960","002960","青鸟消防","20250324" 
"sz002961","002961","瑞达期货","20250324" 
"sz002962","002962","五方光电","20250324" 
"sz002963","002963","豪尔赛","20250324"   
"sz002965","002965","祥鑫科技","20250324" 
"sz002966","002966","苏州银行","20250324" 
"sz002967","002967","广电计量","20250324" 
"sz002968","002968","新大正","20250324"   
"sz002969","002969","嘉美包装","20250324" 
"sz002970","002970","锐明技术","20250324" 
"sz002971","002971","和远气体","20250324" 
"sz002972","002972","科安达","20250324"   
"sz002973","002973","侨银股份","20250324" 
"sz002975","002975","博杰股份","20250324" 
"sz002976","002976","瑞玛精密","20250324" 
"sz002977","002977","天箭科技","20250324" 
"sz002978","002978","安宁股份","20250324" 
"sz002979","002979","雷赛智能","20250324" 
"sz002980","002980","华盛昌","20250324"   
"sz002981","002981","朝阳科技","20250324" 
"sz002982","002982","湘佳股份","20250324" 
"sz002983","002983","芯瑞达","20250324"   
"sz002984","002984","森麒麟","20250324"   
"sz002985","002985","北摩高科","20250324" 
"sz002986","002986","宇新股份","20250324" 
"sz002987","002987","京北方","20250324"   
"sz002988","002988","豪美新材","20250324" 
"sz002989","002989","中天精装","20250324" 
"sz002990","002990","盛视科技","20250324" 
"sz002991","002991","甘源食品","20250324" 
"sz002992","002992","宝明科技","20250324" 
"sz002993","002993","奥海科技","20250324" 
"sz002995","002995","天地在线","20250324" 
"sz002996","002996","顺博合金","20250324" 
"sz002997","002997","瑞鹄模具","20250324" 
"sz002998","002998","优彩资源","20250324" 
"sz002999","002999","天禾股份","20250324" 
"sz003000","003000","劲仔食品","20250324" 
"sz003001","003001","中岩大地","20250324" 
"sz003002","003002","壶化股份","20250324" 
"sz003003","003003","天元股份","20250324" 
"sz003004","003004","声迅股份","20250324" 
"sz003005","003005","竞业达","20250324"   
"sz003006","003006","百亚股份","20250324" 
"sz003007","003007","直真科技","20250324" 
"sz003008","003008","开普检测","20250324" 
"sz003009","003009","中天火箭","20250324" 
"sz003010","003010","若羽臣","20250324"   
"sz003011","003011","海象新材","20250324" 
"sz003012","003012","东鹏控股","20250324" 
"sz003013","003013","地铁设计","20250324" 
"sz003015","003015","日久光电","20250324" 
"sz003016","003016","欣贺股份","20250324" 
"sz003017","003017","大洋生物","20250324" 
"sz003018","003018","金富科技","20250324" 
"sz003019","003019","宸展光电","20250324" 
"sz003020","003020","立方制药","20250324" 
"sz003021","003021","兆威机电","20250324" 
"sz003022","003022","联泓新科","20250324" 
"sz003023","003023","彩虹集团","20250324" 
"sz003025","003025","思进智能","20250324" 
"sz003026","003026","中晶科技","20250324" 
"sz003027","003027","同兴科技","20250324" 
"sz003028","003028","振邦智能","20250324" 
"sz003029","003029","吉大正元","20250324" 
"sz003030","003030","祖名股份","20250324" 
"sz003031","003031","中瓷电子","20250324" 
"sz003032","003032","传智教育","20250324" 
"sz003033","003033","征和工业","20250324" 
"sz003035","003035","南网能源","20250324" 
"sz003036","003036","泰坦股份","20250324" 
"sz003037","003037","三和管桩","20250324" 
"sz003038","003038","鑫铂股份","20250324" 
"sz003039","003039","顺控发展","20250324" 
"sz003040","003040","楚天龙","20250324"   
"sz003041","003041","真爱美家","20250324" 
"sz003042","003042","中农联合","20250324" 
"sz003043","003043","华亚智能","20250324" 
"sz003816","003816","中国广核","20250324" 
"sz300001","300001","特锐德","20250324"   
"sz300002","300002","神州泰岳","20250324" 
"sz300003","300003","乐普医疗","20250324" 
"sz300004","300004","南风股份","20250324" 
"sz300005","300005","探路者","20250324"   
"sz300006","300006","莱美药业","20250324" 
"sz300007","300007","汉威科技","20250324" 
"sz300008","300008","天海防务","20250324" 
"sz300009","300009","安科生物","20250324" 
"sz300010","300010","豆神教育","20250324" 
"sz300011","300011","鼎汉技术","20250324" 
"sz300012","300012","华测检测","20250324" 
"sz300013","300013","*ST新宁","20250324"  
"sz300014","300014","亿纬锂能","20250324" 
"sz300015","300015","爱尔眼科","20250324" 
"sz300016","300016","北陆药业","20250324" 
"sz300017","300017","网宿科技","20250324" 
"sz300018","300018","中元股份","20250324" 
"sz300019","300019","硅宝科技","20250324" 
"sz300020","300020","*ST银江","20250324"  
"sz300021","300021","大禹节水","20250324" 
"sz300022","300022","吉峰科技","20250324" 
"sz300024","300024","机器人","20250324"   
"sz300025","300025","华星创业","20250324" 
"sz300026","300026","红日药业","20250324" 
"sz300027","300027","华谊兄弟","20250324" 
"sz300029","300029","ST天龙","20250324"   
"sz300030","300030","阳普医疗","20250324" 
"sz300031","300031","宝通科技","20250324" 
"sz300032","300032","金龙机电","20250324" 
"sz300033","300033","同花顺","20250324"   
"sz300034","300034","钢研高纳","20250324" 
"sz300035","300035","中科电气","20250324" 
"sz300036","300036","超图软件","20250324" 
"sz300037","300037","新宙邦","20250324"   
"sz300039","300039","上海凯宝","20250324" 
"sz300040","300040","九洲集团","20250324" 
"sz300041","300041","回天新材","20250324" 
"sz300042","300042","朗科科技","20250324" 
"sz300043","300043","星辉娱乐","20250324" 
"sz300044","300044","赛为智能","20250324" 
"sz300045","300045","华力创通","20250324" 
"sz300046","300046","台基股份","20250324" 
"sz300047","300047","天源迪科","20250324" 
"sz300048","300048","合康新能","20250324" 
"sz300049","300049","福瑞股份","20250324" 
"sz300050","300050","世纪鼎利","20250324" 
"sz300051","300051","琏升科技","20250324" 
"sz300052","300052","ST中青宝","20250324" 
"sz300053","300053","航宇微","20250324"   
"sz300054","300054","鼎龙股份","20250324" 
"sz300055","300055","万邦达","20250324"   
"sz300056","300056","中创环保","20250324" 
"sz300057","300057","万顺新材","20250324" 
"sz300058","300058","蓝色光标","20250324" 
"sz300059","300059","东方财富","20250324" 
"sz300061","300061","旗天科技","20250324" 
"sz300062","300062","中能电气","20250324" 
"sz300063","300063","天龙集团","20250324" 
"sz300065","300065","海兰信","20250324"   
"sz300066","300066","三川智慧","20250324" 
"sz300067","300067","安诺其","20250324"   
"sz300068","300068","南都电源","20250324" 
"sz300069","300069","金利华电","20250324" 
"sz300070","300070","碧水源","20250324"   
"sz300071","300071","福石控股","20250324" 
"sz300072","300072","海新能科","20250324" 
"sz300073","300073","当升科技","20250324" 
"sz300074","300074","华平股份","20250324" 
"sz300075","300075","数字政通","20250324" 
"sz300076","300076","GQY视讯","20250324"  
"sz300077","300077","国民技术","20250324" 
"sz300078","300078","思创医惠","20250324" 
"sz300079","300079","数码视讯","20250324" 
"sz300080","300080","易成新能","20250324" 
"sz300081","300081","恒信东方","20250324" 
"sz300082","300082","奥克股份","20250324" 
"sz300083","300083","创世纪","20250324"   
"sz300084","300084","海默科技","20250324" 
"sz300085","300085","银之杰","20250324"   
"sz300086","300086","康芝药业","20250324" 
"sz300087","300087","荃银高科","20250324" 
"sz300088","300088","长信科技","20250324" 
"sz300091","300091","金通灵","20250324"   
"sz300092","300092","科新机电","20250324" 
"sz300093","300093","金刚光伏","20250324" 
"sz300094","300094","国联水产","20250324" 
"sz300095","300095","华伍股份","20250324" 
"sz300096","300096","ST易联众","20250324" 
"sz300097","300097","ST智云","20250324"   
"sz300098","300098","高新兴","20250324"   
"sz300099","300099","尤洛卡","20250324"   
"sz300100","300100","双林股份","20250324" 
"sz300101","300101","振芯科技","20250324" 
"sz300102","300102","乾照光电","20250324" 
"sz300103","300103","达刚控股","20250324" 
"sz300105","300105","龙源技术","20250324" 
"sz300106","300106","西部牧业","20250324" 
"sz300107","300107","建新股份","20250324" 
"sz300108","300108","*ST吉药","20250324"  
"sz300109","300109","新开源","20250324"   
"sz300110","300110","华仁药业","20250324" 
"sz300111","300111","向日葵","20250324"   
"sz300112","300112","万讯自控","20250324" 
"sz300113","300113","顺网科技","20250324" 
"sz300115","300115","长盈精密","20250324" 
"sz300117","300117","*ST嘉寓","20250324"  
"sz300118","300118","东方日升","20250324" 
"sz300119","300119","瑞普生物","20250324" 
"sz300120","300120","经纬辉开","20250324" 
"sz300121","300121","阳谷华泰","20250324" 
"sz300122","300122","智飞生物","20250324" 
"sz300123","300123","亚光科技","20250324" 
"sz300124","300124","汇川技术","20250324" 
"sz300125","300125","ST聆达","20250324"   
"sz300126","300126","锐奇股份","20250324" 
"sz300127","300127","银河磁体","20250324" 
"sz300128","300128","锦富技术","20250324" 
"sz300129","300129","泰胜风能","20250324" 
"sz300130","300130","新国都","20250324"   
"sz300131","300131","英唐智控","20250324" 
"sz300132","300132","青松股份","20250324" 
"sz300133","300133","华策影视","20250324" 
"sz300134","300134","大富科技","20250324" 
"sz300135","300135","宝利国际","20250324" 
"sz300136","300136","信维通信","20250324" 
"sz300137","300137","ST先河","20250324"   
"sz300138","300138","晨光生物","20250324" 
"sz300139","300139","晓程科技","20250324" 
"sz300140","300140","节能环境","20250324" 
"sz300141","300141","和顺电气","20250324" 
"sz300142","300142","沃森生物","20250324" 
"sz300143","300143","盈康生命","20250324" 
"sz300144","300144","宋城演艺","20250324" 
"sz300145","300145","中金环境","20250324" 
"sz300146","300146","汤臣倍健","20250324" 
"sz300147","300147","香雪制药","20250324" 
"sz300148","300148","天舟文化","20250324" 
"sz300149","300149","睿智医药","20250324" 
"sz300150","300150","世纪瑞尔","20250324" 
"sz300151","300151","昌红科技","20250324" 
"sz300152","300152","新动力","20250324"   
"sz300153","300153","科泰电源","20250324" 
"sz300154","300154","瑞凌股份","20250324" 
"sz300155","300155","安居宝","20250324"   
"sz300157","300157","新锦动力","20250324" 
"sz300158","300158","振东制药","20250324" 
"sz300159","300159","*ST新研","20250324"  
"sz300160","300160","秀强股份","20250324" 
"sz300161","300161","华中数控","20250324" 
"sz300162","300162","雷曼光电","20250324" 
"sz300163","300163","ST先锋","20250324"   
"sz300164","300164","通源石油","20250324" 
"sz300165","300165","ST天瑞","20250324"   
"sz300166","300166","东方国信","20250324" 
"sz300167","300167","*ST迪威","20250324"  
"sz300168","300168","万达信息","20250324" 
"sz300169","300169","天晟新材","20250324" 
"sz300170","300170","汉得信息","20250324" 
"sz300171","300171","东富龙","20250324"   
"sz300172","300172","中电环保","20250324" 
"sz300173","300173","福能东方","20250324" 
"sz300174","300174","元力股份","20250324" 
"sz300175","300175","朗源股份","20250324" 
"sz300176","300176","鸿特科技","20250324" 
"sz300177","300177","中海达","20250324"   
"sz300179","300179","四方达","20250324"   
"sz300180","300180","华峰超纤","20250324" 
"sz300181","300181","佐力药业","20250324" 
"sz300182","300182","捷成股份","20250324" 
"sz300183","300183","东软载波","20250324" 
"sz300184","300184","力源信息","20250324" 
"sz300185","300185","通裕重工","20250324" 
"sz300187","300187","永清环保","20250324" 
"sz300188","300188","国投智能","20250324" 
"sz300189","300189","神农种业","20250324" 
"sz300190","300190","维尔利","20250324"   
"sz300191","300191","潜能恒信","20250324" 
"sz300192","300192","科德教育","20250324" 
"sz300193","300193","佳士科技","20250324" 
"sz300194","300194","福安药业","20250324" 
"sz300195","300195","长荣股份","20250324" 
"sz300196","300196","长海股份","20250324" 
"sz300197","300197","节能铁汉","20250324" 
"sz300198","300198","纳川股份","20250324" 
"sz300199","300199","翰宇药业","20250324" 
"sz300200","300200","高盟新材","20250324" 
"sz300201","300201","海伦哲","20250324"   
"sz300203","300203","聚光科技","20250324" 
"sz300204","300204","舒泰神","20250324"   
"sz300205","300205","ST天喻","20250324"   
"sz300206","300206","理邦仪器","20250324" 
"sz300207","300207","欣旺达","20250324"   
"sz300208","300208","*ST中程","20250324"  
"sz300209","300209","*ST有树","20250324"  
"sz300210","300210","森远股份","20250324" 
"sz300211","300211","亿通科技","20250324" 
"sz300212","300212","易华录","20250324"   
"sz300213","300213","佳讯飞鸿","20250324" 
"sz300214","300214","日科化学","20250324" 
"sz300215","300215","电科院","20250324"   
"sz300217","300217","东方电热","20250324" 
"sz300218","300218","安利股份","20250324" 
"sz300219","300219","鸿利智汇","20250324" 
"sz300220","300220","金运激光","20250324" 
"sz300221","300221","银禧科技","20250324" 
"sz300222","300222","科大智能","20250324" 
"sz300223","300223","北京君正","20250324" 
"sz300224","300224","正海磁材","20250324" 
"sz300225","300225","金力泰","20250324"   
"sz300226","300226","上海钢联","20250324" 
"sz300227","300227","光韵达","20250324"   
"sz300228","300228","富瑞特装","20250324" 
"sz300229","300229","拓尔思","20250324"   
"sz300230","300230","永利股份","20250324" 
"sz300231","300231","银信科技","20250324" 
"sz300232","300232","洲明科技","20250324" 
"sz300233","300233","金城医药","20250324" 
"sz300234","300234","开尔新材","20250324" 
"sz300235","300235","方直科技","20250324" 
"sz300236","300236","上海新阳","20250324" 
"sz300237","300237","美晨科技","20250324" 
"sz300238","300238","冠昊生物","20250324" 
"sz300239","300239","东宝生物","20250324" 
"sz300240","300240","飞力达","20250324"   
"sz300241","300241","瑞丰光电","20250324" 
"sz300242","300242","佳云科技","20250324" 
"sz300243","300243","瑞丰高材","20250324" 
"sz300244","300244","迪安诊断","20250324" 
"sz300245","300245","天玑科技","20250324" 
"sz300246","300246","宝莱特","20250324"   
"sz300247","300247","融捷健康","20250324" 
"sz300248","300248","新开普","20250324"   
"sz300249","300249","依米康","20250324"   
"sz300250","300250","初灵信息","20250324" 
"sz300251","300251","光线传媒","20250324" 
"sz300252","300252","金信诺","20250324"   
"sz300253","300253","卫宁健康","20250324" 
"sz300254","300254","仟源医药","20250324" 
"sz300255","300255","常山药业","20250324" 
"sz300256","300256","星星科技","20250324" 
"sz300257","300257","开山股份","20250324" 
"sz300258","300258","精锻科技","20250324" 
"sz300259","300259","新天科技","20250324" 
"sz300260","300260","新莱应材","20250324" 
"sz300261","300261","雅本化学","20250324" 
"sz300263","300263","隆华科技","20250324" 
"sz300264","300264","佳创视讯","20250324" 
"sz300265","300265","通光线缆","20250324" 
"sz300266","300266","兴源环境","20250324" 
"sz300267","300267","尔康制药","20250324" 
"sz300268","300268","*ST佳沃","20250324"  
"sz300269","300269","联建光电","20250324" 
"sz300270","300270","中威电子","20250324" 
"sz300271","300271","华宇软件","20250324" 
"sz300272","300272","开能健康","20250324" 
"sz300274","300274","阳光电源","20250324" 
"sz300275","300275","梅安森","20250324"   
"sz300276","300276","三丰智能","20250324" 
"sz300277","300277","海联讯","20250324"   
"sz300278","300278","华昌达","20250324"   
"sz300279","300279","和晶科技","20250324" 
"sz300280","300280","紫天科技","20250324" 
"sz300281","300281","金明精机","20250324" 
"sz300283","300283","温州宏丰","20250324" 
"sz300284","300284","苏交科","20250324"   
"sz300285","300285","国瓷材料","20250324" 
"sz300286","300286","安科瑞","20250324"   
"sz300287","300287","飞利信","20250324"   
"sz300288","300288","朗玛信息","20250324" 
"sz300289","300289","利德曼","20250324"   
"sz300290","300290","荣科科技","20250324" 
"sz300291","300291","百纳千成","20250324" 
"sz300292","300292","吴通控股","20250324" 
"sz300293","300293","蓝英装备","20250324" 
"sz300294","300294","博雅生物","20250324" 
"sz300295","300295","三六五网","20250324" 
"sz300296","300296","利亚德","20250324"   
"sz300298","300298","三诺生物","20250324" 
"sz300299","300299","富春股份","20250324" 
"sz300300","300300","ST峡创","20250324"   
"sz300301","300301","*ST长方","20250324"  
"sz300302","300302","同有科技","20250324" 
"sz300303","300303","聚飞光电","20250324" 
"sz300304","300304","云意电气","20250324" 
"sz300305","300305","裕兴股份","20250324" 
"sz300306","300306","远方信息","20250324" 
"sz300307","300307","慈星股份","20250324" 
"sz300308","300308","中际旭创","20250324" 
"sz300310","300310","宜通世纪","20250324" 
"sz300311","300311","任子行","20250324"   
"sz300313","300313","ST天山","20250324"   
"sz300314","300314","戴维医疗","20250324" 
"sz300315","300315","掌趣科技","20250324" 
"sz300316","300316","晶盛机电","20250324" 
"sz300317","300317","珈伟新能","20250324" 
"sz300318","300318","博晖创新","20250324" 
"sz300319","300319","麦捷科技","20250324" 
"sz300320","300320","海达股份","20250324" 
"sz300321","300321","同大股份","20250324" 
"sz300322","300322","硕贝德","20250324"   
"sz300323","300323","华灿光电","20250324" 
"sz300324","300324","旋极信息","20250324" 
"sz300326","300326","凯利泰","20250324"   
"sz300327","300327","中颖电子","20250324" 
"sz300328","300328","宜安科技","20250324" 
"sz300329","300329","海伦钢琴","20250324" 
"sz300331","300331","苏大维格","20250324" 
"sz300332","300332","天壕能源","20250324" 
"sz300333","300333","兆日科技","20250324" 
"sz300334","300334","津膜科技","20250324" 
"sz300335","300335","迪森股份","20250324" 
"sz300337","300337","银邦股份","20250324" 
"sz300338","300338","*ST开元","20250324"  
"sz300339","300339","润和软件","20250324" 
"sz300340","300340","科恒股份","20250324" 
"sz300341","300341","麦克奥迪","20250324" 
"sz300342","300342","天银机电","20250324" 
"sz300343","300343","联创股份","20250324" 
"sz300344","300344","立方数科","20250324" 
"sz300345","300345","华民股份","20250324" 
"sz300346","300346","南大光电","20250324" 
"sz300347","300347","泰格医药","20250324" 
"sz300348","300348","长亮科技","20250324" 
"sz300349","300349","金卡智能","20250324" 
"sz300350","300350","华鹏飞","20250324"   
"sz300351","300351","永贵电器","20250324" 
"sz300352","300352","北信源","20250324"   
"sz300353","300353","东土科技","20250324" 
"sz300354","300354","东华测试","20250324" 
"sz300355","300355","蒙草生态","20250324" 
"sz300357","300357","我武生物","20250324" 
"sz300358","300358","楚天科技","20250324" 
"sz300359","300359","全通教育","20250324" 
"sz300360","300360","炬华科技","20250324" 
"sz300363","300363","博腾股份","20250324" 
"sz300364","300364","中文在线","20250324" 
"sz300365","300365","恒华科技","20250324" 
"sz300366","300366","创意信息","20250324" 
"sz300368","300368","ST汇金","20250324"   
"sz300369","300369","绿盟科技","20250324" 
"sz300370","300370","安控科技","20250324" 
"sz300371","300371","汇中股份","20250324" 
"sz300373","300373","扬杰科技","20250324" 
"sz300374","300374","中铁装配","20250324" 
"sz300375","300375","鹏翎股份","20250324" 
"sz300376","300376","ST易事特","20250324" 
"sz300377","300377","赢时胜","20250324"   
"sz300378","300378","鼎捷数智","20250324" 
"sz300379","300379","东方通","20250324"   
"sz300380","300380","安硕信息","20250324" 
"sz300381","300381","溢多利","20250324"   
"sz300382","300382","斯莱克","20250324"   
"sz300383","300383","光环新网","20250324" 
"sz300384","300384","三联虹普","20250324" 
"sz300385","300385","雪浪环境","20250324" 
"sz300386","300386","飞天诚信","20250324" 
"sz300387","300387","富邦科技","20250324" 
"sz300388","300388","节能国祯","20250324" 
"sz300389","300389","艾比森","20250324"   
"sz300390","300390","天华新能","20250324" 
"sz300391","300391","长药控股","20250324" 
"sz300393","300393","中来股份","20250324" 
"sz300394","300394","天孚通信","20250324" 
"sz300395","300395","菲利华","20250324"   
"sz300396","300396","迪瑞医疗","20250324" 
"sz300397","300397","天和防务","20250324" 
"sz300398","300398","飞凯材料","20250324" 
"sz300399","300399","天利科技","20250324" 
"sz300400","300400","劲拓股份","20250324" 
"sz300401","300401","花园生物","20250324" 
"sz300402","300402","宝色股份","20250324" 
"sz300403","300403","汉宇集团","20250324" 
"sz300404","300404","博济医药","20250324" 
"sz300405","300405","科隆股份","20250324" 
"sz300406","300406","九强生物","20250324" 
"sz300407","300407","凯发电气","20250324" 
"sz300408","300408","三环集团","20250324" 
"sz300409","300409","道氏技术","20250324" 
"sz300410","300410","正业科技","20250324" 
"sz300411","300411","金盾股份","20250324" 
"sz300412","300412","迦南科技","20250324" 
"sz300413","300413","芒果超媒","20250324" 
"sz300414","300414","中光防雷","20250324" 
"sz300415","300415","伊之密","20250324"   
"sz300416","300416","苏试试验","20250324" 
"sz300417","300417","南华仪器","20250324" 
"sz300418","300418","昆仑万维","20250324" 
"sz300419","300419","ST浩丰","20250324"   
"sz300420","300420","五洋自控","20250324" 
"sz300421","300421","力星股份","20250324" 
"sz300422","300422","博世科","20250324"   
"sz300423","300423","昇辉科技","20250324" 
"sz300424","300424","航新科技","20250324" 
"sz300425","300425","中建环能","20250324" 
"sz300426","300426","唐德影视","20250324" 
"sz300427","300427","红相股份","20250324" 
"sz300428","300428","立中集团","20250324" 
"sz300429","300429","强力新材","20250324" 
"sz300430","300430","诚益通","20250324"   
"sz300432","300432","富临精工","20250324" 
"sz300433","300433","蓝思科技","20250324" 
"sz300434","300434","金石亚药","20250324" 
"sz300435","300435","中泰股份","20250324" 
"sz300436","300436","广生堂","20250324"   
"sz300437","300437","清水源","20250324"   
"sz300438","300438","鹏辉能源","20250324" 
"sz300439","300439","美康生物","20250324" 
"sz300440","300440","运达科技","20250324" 
"sz300441","300441","鲍斯股份","20250324" 
"sz300442","300442","润泽科技","20250324" 
"sz300443","300443","金雷股份","20250324" 
"sz300444","300444","双杰电气","20250324" 
"sz300445","300445","康斯特","20250324"   
"sz300446","300446","航天智造","20250324" 
"sz300447","300447","全信股份","20250324" 
"sz300448","300448","浩云科技","20250324" 
"sz300449","300449","汉邦高科","20250324" 
"sz300450","300450","先导智能","20250324" 
"sz300451","300451","创业慧康","20250324" 
"sz300452","300452","山河药辅","20250324" 
"sz300453","300453","三鑫医疗","20250324" 
"sz300454","300454","深信服","20250324"   
"sz300455","300455","航天智装","20250324" 
"sz300456","300456","赛微电子","20250324" 
"sz300457","300457","赢合科技","20250324" 
"sz300458","300458","全志科技","20250324" 
"sz300459","300459","汤姆猫","20250324"   
"sz300460","300460","惠伦晶体","20250324" 
"sz300461","300461","田中精机","20250324" 
"sz300462","300462","华铭智能","20250324" 
"sz300463","300463","迈克生物","20250324" 
"sz300464","300464","星徽股份","20250324" 
"sz300465","300465","高伟达","20250324"   
"sz300466","300466","赛摩智能","20250324" 
"sz300467","300467","迅游科技","20250324" 
"sz300468","300468","四方精创","20250324" 
"sz300469","300469","信息发展","20250324" 
"sz300470","300470","中密控股","20250324" 
"sz300471","300471","厚普股份","20250324" 
"sz300472","300472","新元科技","20250324" 
"sz300473","300473","德尔股份","20250324" 
"sz300474","300474","景嘉微","20250324"   
"sz300475","300475","香农芯创","20250324" 
"sz300476","300476","胜宏科技","20250324" 
"sz300477","300477","合纵科技","20250324" 
"sz300478","300478","杭州高新","20250324" 
"sz300479","300479","神思电子","20250324" 
"sz300480","300480","光力科技","20250324" 
"sz300481","300481","濮阳惠成","20250324" 
"sz300482","300482","万孚生物","20250324" 
"sz300483","300483","首华燃气","20250324" 
"sz300484","300484","蓝海华腾","20250324" 
"sz300485","300485","赛升药业","20250324" 
"sz300486","300486","东杰智能","20250324" 
"sz300487","300487","蓝晓科技","20250324" 
"sz300488","300488","恒锋工具","20250324" 
"sz300489","300489","光智科技","20250324" 
"sz300490","300490","华自科技","20250324" 
"sz300491","300491","通合科技","20250324" 
"sz300492","300492","华图山鼎","20250324" 
"sz300493","300493","润欣科技","20250324" 
"sz300494","300494","盛天网络","20250324" 
"sz300496","300496","中科创达","20250324" 
"sz300497","300497","富祥药业","20250324" 
"sz300498","300498","温氏股份","20250324" 
"sz300499","300499","高澜股份","20250324" 
"sz300500","300500","启迪设计","20250324" 
"sz300501","300501","海顺新材","20250324" 
"sz300502","300502","新易盛","20250324"   
"sz300503","300503","昊志机电","20250324" 
"sz300504","300504","天邑股份","20250324" 
"sz300505","300505","川金诺","20250324"   
"sz300506","300506","*ST名家","20250324"  
"sz300507","300507","苏奥传感","20250324" 
"sz300508","300508","维宏股份","20250324" 
"sz300509","300509","新美星","20250324"   
"sz300510","300510","金冠股份","20250324" 
"sz300511","300511","雪榕生物","20250324" 
"sz300512","300512","中亚股份","20250324" 
